name,background_image,metacritic,playtime,esrb_rating_name,platform_name,genre,metacritic_category,season,platform_logo,cons_comp
Osmos,https://media.rawg.io/media/screenshots/3b1/3b1855db98916d9d473922795f52a25a.jpeg,80,1,Everyone 10+,Android,Simulation,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Osmos,https://media.rawg.io/media/screenshots/3b1/3b1855db98916d9d473922795f52a25a.jpeg,80,1,Everyone 10+,macOS,Simulation,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Osmos,https://media.rawg.io/media/screenshots/3b1/3b1855db98916d9d473922795f52a25a.jpeg,80,1,Everyone 10+,Linux,Simulation,Great,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,PC,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,Nintendo Switch,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,iOS,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,Android,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,macOS,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Poly Bridge,https://media.rawg.io/media/games/2ac/2ac6f80402afe5afddcebb8d8b0780c4.jpeg,73,2,Everyone,Linux,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Stronghold Crusader HD,https://media.rawg.io/media/screenshots/125/1258337895195f87eb5465eb9d5d5596.jpg,78,3,Teen,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Stronghold Crusader HD,https://media.rawg.io/media/screenshots/125/1258337895195f87eb5465eb9d5d5596.jpg,78,3,Teen,macOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
theHunter: Call of the Wild,https://media.rawg.io/media/games/e6f/e6fed89f004972a1967e181fe63e78b0.jpg,74,4,Teen,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
theHunter: Call of the Wild,https://media.rawg.io/media/games/e6f/e6fed89f004972a1967e181fe63e78b0.jpg,74,4,Teen,Xbox One,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
theHunter: Call of the Wild,https://media.rawg.io/media/games/e6f/e6fed89f004972a1967e181fe63e78b0.jpg,74,4,Teen,PlayStation 4,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Shenmue I & II,https://media.rawg.io/media/games/cbf/cbf8fea101b56c7d383ddf8cc500ff54.jpg,74,4,Teen,PC,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Shenmue I & II,https://media.rawg.io/media/games/cbf/cbf8fea101b56c7d383ddf8cc500ff54.jpg,74,4,Teen,Xbox One,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Shenmue I & II,https://media.rawg.io/media/games/cbf/cbf8fea101b56c7d383ddf8cc500ff54.jpg,74,4,Teen,PlayStation 4,Simulation,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,PC,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,Xbox One,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,PlayStation 4,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,Nintendo Switch,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,iOS,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,Android,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Kingdom: Two Crowns,https://media.rawg.io/media/games/f15/f15236ba62fdb1c04cfb4d5a40168f54.jpg,85,6,Everyone 10+,macOS,Simulation,Excellent,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
EVERSPACE,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg,80,2,Teen,PC,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
EVERSPACE,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg,80,2,Teen,Xbox One,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
EVERSPACE,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg,80,2,Teen,PlayStation 4,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
EVERSPACE,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg,80,2,Teen,Nintendo Switch,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
EVERSPACE,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg,80,2,Teen,macOS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
STAR WARS Starfighter,https://media.rawg.io/media/screenshots/0d1/0d1c5bbec6febd7fdfcb0c6f5a172110.jpg,71,1,Teen,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
STAR WARS Starfighter,https://media.rawg.io/media/screenshots/0d1/0d1c5bbec6febd7fdfcb0c6f5a172110.jpg,71,1,Teen,Xbox One,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
STAR WARS Starfighter,https://media.rawg.io/media/screenshots/0d1/0d1c5bbec6febd7fdfcb0c6f5a172110.jpg,71,1,Teen,Xbox 360,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
STAR WARS Starfighter,https://media.rawg.io/media/screenshots/0d1/0d1c5bbec6febd7fdfcb0c6f5a172110.jpg,71,1,Teen,PlayStation 3,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Animal Crossing: New Horizons,https://media.rawg.io/media/games/42f/42fe1abd4d7c11ca92d93a0fb0f8662b.jpg,90,0,Everyone,Nintendo Switch,Simulation,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,PC,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,PlayStation 4,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,macOS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,PlayStation 3,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,PS Vita,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Lone Survivor: The Director's Cut,https://media.rawg.io/media/screenshots/ace/aceefab20a4040eb9b55e2cd9ea3948a.jpg,81,1,Mature,Wii U,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg,Nintendo
ACE COMBAT 7: SKIES UNKNOWN,https://media.rawg.io/media/games/c28/c2802dffd26db3d5af8244044fa1e78c.jpg,79,4,Teen,PC,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
ACE COMBAT 7: SKIES UNKNOWN,https://media.rawg.io/media/games/c28/c2802dffd26db3d5af8244044fa1e78c.jpg,79,4,Teen,Xbox One,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
ACE COMBAT 7: SKIES UNKNOWN,https://media.rawg.io/media/games/c28/c2802dffd26db3d5af8244044fa1e78c.jpg,79,4,Teen,PlayStation 4,Simulation,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,PC,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,iOS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,Android,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,macOS,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,Linux,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,PlayStation 3,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
LUFTRAUSERS,https://media.rawg.io/media/screenshots/4eb/4eb2e76cfd81c0e076415790a90ec294.jpg,80,3,Everyone 10+,PS Vita,Simulation,Great,Spring,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
SUPERHOT VR,https://media.rawg.io/media/screenshots/65e/65e41ec8f819b718adb4286b16df45e5.jpg,85,2,Everyone,PC,Simulation,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
SUPERHOT VR,https://media.rawg.io/media/screenshots/65e/65e41ec8f819b718adb4286b16df45e5.jpg,85,2,Everyone,PlayStation 4,Simulation,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Pinball FX3,https://media.rawg.io/media/screenshots/151/151642ca03ea3de832698c3bef3c073f.jpg,84,1,Everyone 10+,PC,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Pinball FX3,https://media.rawg.io/media/screenshots/151/151642ca03ea3de832698c3bef3c073f.jpg,84,1,Everyone 10+,Xbox One,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Pinball FX3,https://media.rawg.io/media/screenshots/151/151642ca03ea3de832698c3bef3c073f.jpg,84,1,Everyone 10+,PlayStation 4,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Pinball FX3,https://media.rawg.io/media/screenshots/151/151642ca03ea3de832698c3bef3c073f.jpg,84,1,Everyone 10+,Nintendo Switch,Simulation,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,PC,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,PlayStation 4,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,Xbox One,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,Nintendo Switch,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,macOS,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,Linux,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Road Redemption,https://media.rawg.io/media/games/e56/e56d73997fa600cea36a31ad34e58193.jpg,67,2,Mature,Wii U,Simulation,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg,Nintendo
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,Xbox One,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,PlayStation 4,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,iOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,macOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Dungeons 3,https://media.rawg.io/media/screenshots/2e2/2e256a7643dca3065b7ff1dcc4c7650d.jpg,74,4,Teen,Linux,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Mount & Blade II: Bannerlord,https://media.rawg.io/media/games/0aa/0aa81c3f82acec65b44e854352522cd6.jpg,78,17,Mature,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Mount & Blade II: Bannerlord,https://media.rawg.io/media/games/0aa/0aa81c3f82acec65b44e854352522cd6.jpg,78,17,Mature,PlayStation 5,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
Mount & Blade II: Bannerlord,https://media.rawg.io/media/games/0aa/0aa81c3f82acec65b44e854352522cd6.jpg,78,17,Mature,Xbox One,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Mount & Blade II: Bannerlord,https://media.rawg.io/media/games/0aa/0aa81c3f82acec65b44e854352522cd6.jpg,78,17,Mature,PlayStation 4,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Mount & Blade II: Bannerlord,https://media.rawg.io/media/games/0aa/0aa81c3f82acec65b44e854352522cd6.jpg,78,17,Mature,Xbox Series S/X,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg,Microsoft
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,PC,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,Xbox One,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,PlayStation 4,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,iOS,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,Android,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
I am Bread,https://media.rawg.io/media/screenshots/3e5/3e58c2d062472909ab910958185ad00f.jpeg,60,2,Everyone 10+,macOS,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
"Warhammer 40,000: Dawn of War III",https://media.rawg.io/media/games/a73/a73e4a34957fe58b505bfef725492778.jpg,77,5,Mature,PC,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
"Warhammer 40,000: Dawn of War III",https://media.rawg.io/media/games/a73/a73e4a34957fe58b505bfef725492778.jpg,77,5,Mature,macOS,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
"Warhammer 40,000: Dawn of War III",https://media.rawg.io/media/games/a73/a73e4a34957fe58b505bfef725492778.jpg,77,5,Mature,Linux,Simulation,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Pixel Piracy,https://media.rawg.io/media/screenshots/4fa/4fa488b87616202e9c335b78c12b3aeb.jpg,52,3,Teen,PC,Simulation,Poor,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Pixel Piracy,https://media.rawg.io/media/screenshots/4fa/4fa488b87616202e9c335b78c12b3aeb.jpg,52,3,Teen,Xbox One,Simulation,Poor,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Pixel Piracy,https://media.rawg.io/media/screenshots/4fa/4fa488b87616202e9c335b78c12b3aeb.jpg,52,3,Teen,PlayStation 4,Simulation,Poor,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Pixel Piracy,https://media.rawg.io/media/screenshots/4fa/4fa488b87616202e9c335b78c12b3aeb.jpg,52,3,Teen,macOS,Simulation,Poor,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Pixel Piracy,https://media.rawg.io/media/screenshots/4fa/4fa488b87616202e9c335b78c12b3aeb.jpg,52,3,Teen,Linux,Simulation,Poor,Holiday,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Stories Untold,https://media.rawg.io/media/games/64a/64a7789943fe9f9d9c93f3a286ee7b20.jpg,81,3,Mature,PC,Simulation,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Stories Untold,https://media.rawg.io/media/games/64a/64a7789943fe9f9d9c93f3a286ee7b20.jpg,81,3,Mature,Xbox One,Simulation,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Stories Untold,https://media.rawg.io/media/games/64a/64a7789943fe9f9d9c93f3a286ee7b20.jpg,81,3,Mature,PlayStation 4,Simulation,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Stories Untold,https://media.rawg.io/media/games/64a/64a7789943fe9f9d9c93f3a286ee7b20.jpg,81,3,Mature,Nintendo Switch,Simulation,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,PC,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,Nintendo Switch,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,iOS,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,Android,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,macOS,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Cultist Simulator,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg,68,3,Teen,Linux,Simulation,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Breathedge,https://media.rawg.io/media/games/ef8/ef853efdaf6778ca731eec21d1d7d0d7.jpg,66,4,Teen,PC,Simulation,Mixed,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Breathedge,https://media.rawg.io/media/games/ef8/ef853efdaf6778ca731eec21d1d7d0d7.jpg,66,4,Teen,Xbox One,Simulation,Mixed,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Breathedge,https://media.rawg.io/media/games/ef8/ef853efdaf6778ca731eec21d1d7d0d7.jpg,66,4,Teen,PlayStation 4,Simulation,Mixed,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Morphopolis,https://media.rawg.io/media/screenshots/df7/df7314ef7e0ab35865c1584b120bd630.jpeg,74,3,Everyone 10+,PC,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Morphopolis,https://media.rawg.io/media/screenshots/df7/df7314ef7e0ab35865c1584b120bd630.jpeg,74,3,Everyone 10+,iOS,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Morphopolis,https://media.rawg.io/media/screenshots/df7/df7314ef7e0ab35865c1584b120bd630.jpeg,74,3,Everyone 10+,Android,Simulation,Good,Early Year,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,PC,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,Nintendo Switch,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Human Resource Machine,https://media.rawg.io/media/screenshots/8ab/8abf17ba4f55182f37b2eb2866fae35d.jpg,78,3,Everyone 10+,iOS,Simulation,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
